,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,local_solar_time,zenith,solar_alt,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
91,5.9,99.09485701480651,99377.62644397604,5.8,0,1987-01-04 19:00:00,4,19,0.0,0.24045368620037808,Neither,91,0.0,18.775481513651155,114.03181641949462,-24.031816419494618,0,,2,2,2.452158753389145
92,5.9,100.0,99477.62644397604,5.9,0,1987-01-04 20:00:00,4,20,0.0,0.24045368620037808,Neither,92,0.0,19.775481513651155,124.14476227130558,-34.14476227130558,0,,0,0,1.980589762352771
93,6.6,100.0,99477.62644397604,6.6,0,1987-01-04 21:00:00,4,21,0.0,0.24045368620037808,Neither,93,0.0,20.775481513651155,134.14108664870633,-44.141086648706334,0,,2,2,1.980589762352771
94,5.4,99.09485701480651,99477.62644397604,5.3,0,1987-01-04 22:00:00,4,22,0.0,0.24045368620037808,Neither,94,0.0,21.775481513651155,143.4618840930732,-53.461884093073195,0,,3,3,2.9237277444255194
95,4.7,99.09485701480651,99577.62644397604,4.6,0,1987-01-04 23:00:00,4,23,0.0,0.24045368620037808,Neither,95,0.0,22.775481513651155,151.0557879140742,-61.05578791407419,0,,2,2,1.4147069731091222
96,3.0,100.0,99577.62644397604,3.0,0,1987-01-05 00:00:00,5,0,0.0,0.4129782445611403,Neither,96,0.0,-0.2317328831254769,155.0172028611546,-65.0172028611546,0,,0,0,1.4147069731091222
97,4.2,99.09485701480651,99577.62644397604,4.1,0,1987-01-05 01:00:00,5,1,0.0,0.4129782445611403,Neither,97,0.0,0.7682671168745231,153.55341829571026,-63.55341829571026,0,,0,0,1.980589762352771
98,3.5,100.0,99577.62644397604,3.5,0,1987-01-05 02:00:00,5,2,0.0,0.4129782445611403,Neither,98,0.0,1.7682671168745232,147.41416301115834,-57.41416301115834,0,,0,0,1.980589762352771
99,1.1,100.0,99577.62644397604,1.1,0,1987-01-05 03:00:00,5,3,0.0,0.4129782445611403,Neither,99,0.0,2.768267116874523,138.74027672118052,-48.74027672118052,0,,0,0,1.980589762352771
100,1.1,100.0,99577.62644397604,1.1,0,1987-01-05 04:00:00,5,4,0.0,0.4129782445611403,Neither,100,0.0,3.768267116874523,128.97328661719723,-38.97328661719723,0,,0,0,1.980589762352771
101,-0.1,100.0,99577.62644397604,-0.1,0,1987-01-05 05:00:00,5,5,0.0,0.4129782445611403,Neither,101,0.0,4.768267116874523,118.857352065305,-28.857352065304994,0,,5,5,2.452158753389145
102,1.7,100.0,99677.62644397604,1.7,0,1987-01-05 06:00:00,5,6,0.0,0.4129782445611403,Neither,102,0.0,5.768267116874523,108.82663489736949,-18.826634897369487,0,,9,9,2.452158753389145
103,1.7,100.0,99677.62644397604,1.7,0,1987-01-05 07:00:00,5,7,0.0,0.4129782445611403,Sunrise,103,0.4,6.768267116874523,99.21098831892665,-9.210988318926653,0,,3,3,1.4147069731091222
104,0.4,100.0,99677.62644397604,0.4,38,1987-01-05 08:00:00,5,8,0.4,0.4129782445611403,Neither,104,0.2746212121212121,7.768267116874523,90.33219379296415,-0.33219379296414786,31,,1,1,1.980589762352771
105,4.2,100.0,99777.62644397604,4.2,145,1987-01-05 09:00:00,5,9,0.5492424242424242,0.4129782445611403,Neither,105,0.3445012787723785,8.768267116874522,82.55307637671186,7.446923623288143,92,323.50143766455767,0,0,2.452158753389145
106,3.5,100.0,99777.62644397604,3.5,113,1987-01-05 10:00:00,5,10,0.289002557544757,0.4129782445611403,Neither,106,0.42332810867293624,9.768267116874522,76.29484237805502,13.705157621944977,101,74.98498193274638,10,10,2.9237277444255194
107,4.2,100.0,99777.62644397604,4.2,138,1987-01-05 11:00:00,5,11,0.2974137931034483,0.4129782445611403,Neither,107,0.2676745564341739,10.768267116874522,72.01020342823367,17.989796571766334,126,33.17994320401415,10,10,2.452158753389145
108,4.7,100.0,99777.62644397604,4.7,118,1987-01-05 12:00:00,5,12,0.24634655532359082,0.4129782445611403,Neither,108,0.43902947719688545,11.768267116874522,70.0941252351382,19.905874764861807,109,0.0,10,10,2.9237277444255194
109,6.6,99.09485701480651,99777.62644397604,6.5,252,1987-01-05 13:00:00,5,13,0.5806451612903226,0.4129782445611403,Neither,109,0.4114615659500837,12.768267116874522,70.75203165512026,19.247968344879737,146,365.4428670365166,2,2,2.9237277444255194
110,8.5,89.07402877735416,99777.62644397604,6.8,192,1987-01-05 14:00:00,5,14,0.5765765765765766,0.4129782445611403,Neither,110,0.5293335696561503,13.768267116874522,73.91106427599489,16.08893572400511,104,330.00562477745723,0,0,2.452158753389145
111,7.8,89.07402877735416,99777.62644397604,6.1,87,1987-01-05 15:00:00,5,15,0.47802197802197804,0.4129782445611403,Neither,111,0.6632882882882882,14.768267116874522,79.2530993408966,10.746900659103403,56,73.68940895128057,0,0,2.9237277444255194
112,5.4,99.09485701480651,99877.62644397604,5.3,18,1987-01-05 16:00:00,5,16,0.75,0.4129782445611403,Sunset,112,0.47802197802197804,15.768267116874522,86.33865035580882,3.6613496441911764,4,0.0,0,0,2.9237277444255194
113,4.7,100.0,99877.62644397604,4.7,0,1987-01-05 17:00:00,5,17,0.0,0.4129782445611403,Neither,113,0.375,16.768267116874522,94.72381502645884,-4.723815026458837,0,,0,0,2.452158753389145
114,3.5,100.0,99977.62644397604,3.5,0,1987-01-05 18:00:00,5,18,0.0,0.4129782445611403,Neither,114,0.0,17.768267116874522,104.01662989567441,-14.016629895674413,0,,0,0,2.9237277444255194
115,3.5,100.0,100077.62644397604,3.5,0,1987-01-05 19:00:00,5,19,0.0,0.4129782445611403,Neither,115,0.0,18.768267116874522,113.87875882609625,-23.878758826096245,0,,0,0,2.9237277444255194
116,4.2,100.0,100077.62644397604,4.2,0,1987-01-05 20:00:00,5,20,0.0,0.4129782445611403,Neither,116,0.0,19.768267116874522,123.9916469479019,-33.9916469479019,0,,0,0,2.9237277444255194
